	chr	start	end	strand	Stat	Parent files
Merged-chr10-83070061-1	chr10	83069961	83070161	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-83035208-1	chr10	83035108	83035308	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-80742284-1	chr10	80742184	80742384	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-78044423-1	chr10	78044323	78044523	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-77667413-1	chr10	77667313	77667513	+	8.3	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr5-34761988-1	chr5	34761888	34762088	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-77522174-1	chr10	77522074	77522274	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-64782415-1	chr1	64782315	64782515	+	14.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-75141584-1	chr1	75141484	75141684	+	13.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr9-108649016-1	chr9	108648916	108649116	+	13.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr9-107635288-1	chr9	107635188	107635388	+	13.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr9-106892477-1	chr9	106892377	106892577	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr9-97110643-1	chr9	97110543	97110743	+	12.9	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr9-61365138-1	chr9	61365038	61365238	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr9-57589494-1	chr9	57589394	57589594	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr9-57265327-1	chr9	57265227	57265427	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-18851631-1	chr1	18851531	18851731	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-10261761-1	chr1	10261661	10261861	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-127270449-1	chr7	127270349	127270549	+	14.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-6214596-1	chr1	6214496	6214696	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-183388898-1	chr1	183388798	183388998	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-177441855-1	chr1	177441755	177441955	+	15.7	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-167254933-1	chr1	167254833	167255033	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-157380930-1	chr1	157380830	157381030	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-133344669-1	chr1	133344569	133344769	+	13.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-93754396-1	chr1	93754296	93754496	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-139387564-1	chr7	139387464	139387664	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-86527302-1	chr1	86527202	86527402	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-78451280-1	chr1	78451180	78451380	+	12.9	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-191591926-1	chr1	191591826	191592026	+	16.6	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr5-76120772-1	chr5	76120672	76120872	+	16.6	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-62313885-1	chr10	62313785	62313985	+	8.3	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-59848651-1	chr10	59848551	59848751	+	8.3	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr9-123798175-1	chr9	123798075	123798275	+	15.7	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-30720006-1	chr1	30719906	30720106	+	14.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-172503827-1	chr1	172503727	172503927	+	14.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-155558237-1	chr1	155558137	155558337	+	13.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-153332485-1	chr1	153332385	153332585	+	15.7	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-137796026-1	chr1	137795926	137796126	+	15.7	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-59406657-1	chr1	59406557	59406757	+	12.9	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-171551606-1	chr1	171551506	171551706	+	13.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-166379685-1	chr1	166379585	166379785	+	14.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr9-15709454-1	chr9	15709354	15709554	+	13.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-78898298-1	chr7	78898198	78898398	+	15.7	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-55842994-1	chr7	55842894	55843094	+	16.6	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-77280478-1	chr1	77280378	77280578	+	12.9	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-16028966-1	chr7	16028866	16029066	+	15.7	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-110109412-1	chr7	110109312	110109512	+	15.7	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-98341617-1	chr7	98341517	98341717	+	13.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-83221461-1	chr7	83221361	83221561	+	16.6	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-66106900-1	chr7	66106800	66107000	+	21.200001	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-65410733-1	chr7	65410633	65410833	+	20.299999	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr7-58608341-1	chr7	58608241	58608441	+	14.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr1-132592185-1	chr1	132592085	132592285	+	13.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-61838926-1	chr10	61838826	61839026	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-126610225-1	chr3	126610125	126610325	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-138443226-1	chr3	138443126	138443326	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-51535499-1	chr10	51535399	51535599	+	8.3	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-18960096-1	chr10	18959996	18960196	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-14046433-1	chr10	14046333	14046533	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-8658555-1	chr10	8658455	8658655	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-128566154-1	chr10	128566054	128566254	+	15.7	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-108865380-1	chr3	108865280	108865480	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr10-122723248-1	chr10	122723148	122723348	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-100641347-1	chr3	100641247	100641447	+	12.9	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-89297379-1	chr3	89297279	89297479	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-127892907-1	chr3	127892807	127893007	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-88439606-1	chr3	88439506	88439706	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-84711847-1	chr3	84711747	84711947	+	8.3	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-55511800-1	chr3	55511700	55511900	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-35750924-1	chr3	35750824	35751024	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-34585139-1	chr3	34585039	34585239	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-30601332-1	chr3	30601232	30601432	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-28565216-1	chr3	28565116	28565316	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-9284392-1	chr3	9284292	9284492	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr9-38946124-1	chr9	38946024	38946224	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr9-21909548-1	chr9	21909448	21909648	+	12.9	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr3-88224631-1	chr3	88224531	88224731	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr5-8622255-1	chr5	8622155	8622355	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-70278352-1	chr8	70278252	70278452	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-45332839-1	chr8	45332739	45332939	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-127142587-1	chr6	127142487	127142687	+	18.5	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-107494051-1	chr13	107493951	107494151	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-4706127-1	chr19	4706027	4706227	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-4269126-1	chr19	4269026	4269226	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-53194322-1	chr19	53194222	53194422	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-5509865-1	chr6	5509765	5509965	+	17.5	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-34262481-1	chr19	34262381	34262581	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-29805873-1	chr19	29805773	29805973	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-29462534-1	chr19	29462434	29462634	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-10359953-1	chr13	10359853	10360053	+	8.3	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-28990616-1	chr19	28990516	28990716	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-116461011-1	chr6	116460911	116461111	+	15.7	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-24704168-1	chr19	24704068	24704268	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-12502855-1	chr19	12502755	12502955	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-67532691-1	chr6	67532591	67532791	+	23.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-6941869-1	chr19	6941769	6941969	+	13.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-6061886-1	chr19	6061786	6061986	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-90787780-1	chr6	90787680	90787880	+	18.5	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-41911548-1	chr19	41911448	41911648	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-102317681-1	chr11	102317581	102317781	+	20.299999	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-124856677-1	chr6	124856577	124856777	+	22.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-51855678-1	chr11	51855578	51855778	+	20.299999	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr19-23967405-1	chr19	23967305	23967505	+	7.38	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-40595774-1	chr6	40595674	40595874	+	16.6	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr2-32428549-1	chr2	32428449	32428649	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr2-29820598-1	chr2	29820498	29820698	+	12.9	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-71570813-1	chr8	71570713	71570913	+	21.200001	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-40511692-1	chr8	40511592	40511792	+	18.5	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-10182822-1	chr8	10182722	10182922	+	19.4	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-19748527-1	chr8	19748427	19748627	+	23.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-113417645-1	chr13	113417545	113417745	+	12.9	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-110895183-1	chr13	110895083	110895283	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-102899003-1	chr13	102898903	102899103	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-38974075-1	chr6	38973975	38974175	+	13.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-92484088-1	chr13	92483988	92484188	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-55182716-1	chr13	55182616	55182816	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-48655936-1	chr13	48655836	48656036	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-43559915-1	chr13	43559815	43560015	+	14.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-41663535-1	chr13	41663435	41663635	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-35783706-1	chr13	35783606	35783806	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-35740658-1	chr13	35740558	35740758	+	12.9	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-22041544-1	chr13	22041444	22041644	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-21944994-1	chr13	21944894	21945094	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr6-50456008-1	chr6	50455908	50456108	+	14.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-58538060-1	chr13	58537960	58538160	+	9.23	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr2-33755381-1	chr2	33755281	33755481	+	21.200001	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-22973134-1	chr11	22973034	22973234	+	17.5	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-107254332-1	chr11	107254232	107254432	+	24.9	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-64060770-1	chr15	64060670	64060870	+	17.5	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr2-148861257-1	chr2	148861157	148861357	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-101113486-1	chr15	101113386	101113586	+	13.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr2-70825356-1	chr2	70825256	70825456	+	23.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-100228072-1	chr15	100227972	100228172	+	14.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-99772038-1	chr15	99771938	99772138	+	15.7	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr2-125364463-1	chr2	125364363	125364563	+	12.9	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr2-119337659-1	chr2	119337559	119337759	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr2-104002060-1	chr2	104001960	104002160	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr2-160151959-1	chr2	160151859	160152059	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-117256376-1	chr8	117256276	117256476	+	26.799999	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-120741253-1	chr8	120741153	120741353	+	21.200001	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-84975553-1	chr8	84975453	84975653	+	23.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-47674889-1	chr8	47674789	47674989	+	29.5	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-96586834-1	chr13	96586734	96586934	+	11.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-58128056-1	chr13	58127956	58128156	+	12.9	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-55511025-1	chr13	55510925	55511125	+	14.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-49205842-1	chr13	49205742	49205942	+	12.9	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-45964403-1	chr13	45964303	45964503	+	13.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr13-45839264-1	chr13	45839164	45839364	+	10.2	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr8-108707003-1	chr8	108706903	108707103	+	22.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-116086869-1	chr11	116086769	116086969	+	21.200001	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-77279786-1	chr15	77279686	77279886	+	12.9	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-79834076-1	chr15	79833976	79834176	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr17-31245521-1	chr17	31245421	31245621	+	13.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-75651209-1	chr11	75651109	75651309	+	19.4	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-70669313-1	chr11	70669213	70669413	+	27.700001	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr11-61283652-1	chr11	61283552	61283752	+	22.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr17-21650795-1	chr17	21650695	21650895	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-114925796-1	chr4	114925696	114925896	+	22.1	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr17-84153655-1	chr17	84153555	84153755	+	15.7	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr17-65884582-1	chr17	65884482	65884682	+	12.9	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr4-120840726-1	chr4	120840626	120840826	+	21.200001	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr2-166235018-1	chr2	166234918	166235118	+	13.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr17-28133298-1	chr17	28133198	28133398	+	14.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-80014331-1	chr15	80014231	80014431	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-65787010-1	chr15	65786910	65787110	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-64382800-1	chr15	64382700	64382900	+	12.9	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr2-27888880-1	chr2	27888780	27888980	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr2-25079211-1	chr2	25079111	25079311	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr2-5117274-1	chr2	5117174	5117374	+	21.200001	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-25412501-1	chr15	25412401	25412601	+	14.8	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
Merged-chr15-84896422-1	chr15	84896322	84896522	+	12.0	PWK_F_BMDM_ChIP_Egr2_24hIL4_DSGFA_rep2_MAH_l20181023.txt
