id	motif	5% stats	Median stats	95% stats	5% p-val	Median p-val	95% p-val
MA0039.4	KLF4	144161.6	166509.0	183305.40000000002	-1.3651333714099407	-0.1544754471633124	0.5883078761184221
MA0896.1	Hmx1	207286.3	232688.5	261812.57499999998	-3.5781251363309163	-1.423017781480831	0.10389596307161332
MA0062.1	GABPA	57586.225	69173.5	81012.55	53.67290767338021	63.024546015681416	72.33412180938706
MA0633.1	Twist2	78818.5	91609.5	105412.975	-0.019262595135335278	1.0507108454302654	3.0277226641593926
MA0088.2	ZNF143	191546.875	219555.0	239098.5	-1.2250445547546036	0.07083906036262236	0.8336303983564762
MA1155.1	ZSCAN4	159812.675	181990.0	204776.725	-0.1489977453475308	0.7924594828147025	2.5900698834528773
MA0675.1	NKX6-2	53350.5	64223.5	72169.3	-0.9000477445673664	-0.04616676457869927	1.155061887523096
MA0137.1	STAT1	162403.65000000002	185687.0	208030.94999999998	3.7213305877665963	7.113534054787963	11.69519747237968
MA0723.1	VAX2	52827.375	63286.0	72593.875	-0.6193127977206364	0.2402618408285072	1.5667280167553757
MA0841.1	NFE2	101307.925	115898.0	134092.9	1.858580592885442	4.4646951759415225	7.912848298137647
MA1149.1	RARA::RXRG	225328.65000000002	250894.0	279346.27499999997	-4.757445200355792	-2.0211629677375633	-0.44547982007416687
MA1646.1	OSR2	111140.125	131984.5	143711.07499999998	-1.055731383886644	0.020627650184394403	1.1455865523315643
MA0502.2	NFYB	124683.2	145261.5	160289.57499999998	-0.7564665174911511	0.10151545509295459	1.2410208797129163
MA0528.1	ZNF263	327858.475	365682.0	404217.25	2.7943610577820026	5.748574846053128	10.05521953250536
MA1154.1	ZNF282	248739.575	280895.5	309888.25	-1.6145381941732153	0.3206231316341886	0.631810674041428
MA0739.1	Hic1	75202.375	90074.5	100266.09999999999	-1.3542253641739914	-0.08663381898726628	0.7974473529061213
MA0124.1	NKX3-1	38903.325000000004	46899.5	53609.675	-0.8671617249117025	-0.14361086913802013	1.2077528894943055
MA0838.1	CEBPG	99528.05	115918.5	132816.82499999998	2.0793748507197978	4.668280426501194	8.167836447309913
MA0466.1	CEBPB	103382.675	120165.5	137841.125	0.5765960952382372	2.2819367152464536	5.107786830102279
MA0672.1	NKX2-3	97647.84999999999	113397.0	129537.09999999999	0.9938126935888293	2.9871604443429236	6.023794212364354
MA0686.1	SPDEF	150377.1	171648.0	195845.75	3.829134508064249	7.226511077453399	11.949827397604158
MA0746.2	SP3	185682.4	210206.0	233720.15000000002	0.004085212355361849	0.4881050781077958	2.080578930991894
MA1638.1	HAND2	81719.825	95999.5	108457.325	-0.6146185890798329	0.30015526236506246	1.627668722033195
MA0598.2	EHF	130040.15	150585.0	171424.825	37.07360996111252	45.929041625111786	54.928419656529634
MA0156.2	FEV	66072.0	79530.5	93568.29999999999	56.40275596831688	66.53266390951454	76.53958077737755
MA0897.1	Hmx2	195144.15	221780.5	248708.75	-3.791239622030645	-1.3860823344982534	0.8164951404022743
MA0472.2	EGR2	159228.225	181711.0	202656.0	-0.6934945805066354	0.6475260384417842	2.4485691632001045
MA0147.2	Myc	103568.22499999999	121662.5	133211.75	-0.9120038369898656	-0.04514270201577201	1.1425359454663118
MA0612.2	EMX1	53902.725	64813.0	73580.95	-1.4144948282424772	-0.1640209179886373	0.6396887227232378
MA0099.2	FOS::JUN	35657.6	42873.0	51323.7	4.97763515069713	8.52537267492386	13.046501374465315
MA1147.1	NR4A2::RXRA	205770.52500000002	233109.0	256011.34999999998	-1.6767375861192095	0.26044217064613295	0.6625780837018316
MA1589.1	ZNF140	314198.0	350990.0	389878.37499999994	1.8080274590260905	3.839346312857184	7.438444343471283
MA0769.1	Tcf7	103573.95	120223.0	137013.85	-3.3900265779328898	-1.0608453330683316	0.23065741233837314
MA0629.1	Rhox11	198150.675	221998.0	244877.09999999998	-1.7906311503960048	-0.3983052576772118	0.2600683522385161
MA0827.1	OLIG3	104163.225	123396.0	135266.625	-0.8656815806628931	0.04615988652362167	1.0930364714786003
MA0080.2	SPI1	6115.55	8593.0	11479.0	84.82699594167306	92.35882775900454	99.86631708912955
MA1496.1	HOXA4	57149.075	68736.5	77181.54999999999	-1.1666966361028392	-0.08993050907941581	0.8184577097698813
MA0018.2	CREB1	70385.125	83194.5	95302.09999999999	-0.1610411815026912	0.8773203471570092	2.914371763312594
MA1500.1	HOXB6	60376.950000000004	71799.0	81401.5	-1.6938847829501364	-0.3595084668655494	0.4749023702402441
